Change history report
"October 1, 2025 - January 31, 2026"
Date & time,User,Campaign,Ad group,Changes
"Oct 29, 2025, 11:18:41 AM",webmaster@clix.co,Metal Fabrication | All Geos,,"12 negative exact match keywords added
  -[metal sheet laser cutting design]
  -[hvac sheet metal fabrication]
  -[must fabrication]
  -[hvac metal fabrication]
  -[spacesonic union city]
  -[fabrication california]
  -[naylor steel hayward california]
  -[m t metal fabrication]
  -[porras custom metal]
  -[metalfx willits]
  -[jerry's welding gilroy]
  -[moose metal concord california]
393 negative broad match keywords added
  -trail
  -sheet metal specialties casper wy
  -sheet metal shops near me
  -bayshore metals san francisco
  -map
  -cooper steel shelbyville tennessee
  -seattle sheet metal fabrication
  -journals
  -laws
  -act of
  -direct placement
  -staffing
  -fabriplas metal works
  -games
  -close outs
  -wikipedia
  -sheet metal concord ca
  -leather
  -independent contractors
  -general sheet metal upper marlboro md
  -program
  -sheet metal fabricators near me
  -sheet metal san francisco
  -seminar
  -sheet metal san rafael
  -festival
  -newberg steel
  -retail
  -prices
  -research
  -samples
  -gnu
  -internships
  -statistics
  -jd2 steel
  -one off metal fabrication
  -windows
  -exporters
  -refurbished
  -models
  -sheet metal boulder
  -bbc steel canby oregon
  -model
  -photograph
  -books
  -part-time
  -antique
  -sheet metal fabrication san jose
  -bulletin
  -newsletter
  -photo
  -universities
  -hack
  -ms metal sales
  -sheet metal fabrication san francisco
  -personal
  -info
  -dating
  -schools
  -import
  -training
  -where can
  -stores
  -developer
  -sheet metal fabrication near me
  -how can I
  -how can
  -school
  -what are
  -metal works san francisco
  -report
  -sisterhood
  -music video
  -learn about
  -wyoming fabrication
  -specs
  -definition
  -shortcuts
  -employer
  -bronze welding near me
  -toy
  -advisory
  -retailers
  -clackamas steel
  -libraries
  -specifications
  -seminars
  -theory
  -miller sheet metal bremerton
  -gerlinger steel redding california
  -montavilla sheet metal
  -reviews
  -law
  -bay area sheet metal fabrication
  -tutorials
  -custom metalcraft inc springfield mo
  -files
  -employment
  -community
  -freelancing
  -duct fabricators
  -mid city steel la crosse wi
  -history
  -wood
  -internship
  -rental
  -cheap
  -examples
  -cemco pittsburg
  -architecture
  -bulletins
  -error
  -freelancers
  -legal
  -precision sheet metal fabrication
  -photographs
  -wiki
  -agency
  -house
  -quotes
  -household
  -define
  -case study
  -consumer
  -public domain
  -sheet metal fabrication denver
  -review
  -aluminum bending services
  -newspaper
  -game
  -pdm steel stockton
  -clubs
  -what i
  -rubber
  -colleges
  -hacks
  -quote
  -closeout
  -success stories
  -pictures
  -sheet metal vancouver wa
  -burner
  -stone
  -iron
  -dvd
  -diagram
  -associations
  -association
  -home
  -compliance
  -FAQ
  -reliable steel santa rosa
  -cp sheet metal san rafael
  -clackamas steel clackamas oregon
  -music
  -resumes
  -steel fab douglas wy
  -general sheet metal clackamas
  -theories
  -burn
  -about
  -ceramic
  -disk
  -rules
  -freeware
  -make
  -metrics
  -remainder
  -blog
  -cotton
  -sheet metal welders near me
  -when i
  -sheet metal tacoma
  -metal man sf
  -template
  -file
  -case studies
  -skyline sheet metal
  -odd lots
  -sheet metal santa clara
  -sheet metal san jose ca
  -sheet metal fabrication seattle
  -how does
  -sheet metal fab near me
  -careers
  -conference
  -repair
  -data
  -freelancer
  -courses
  -buy
  -position
  -van mulder sheet metal
  -salaries
  -moose metal concord
  -clearance
  -photos
  -price
  -glass
  -custom metal workers near me
  -positions
  -bay area sheet metal
  -job
  -library
  -create
  -closeouts
  -brass metal worker
  -logo
  -foundations
  -van bebber petaluma
  -importer
  -regulation
  -free
  -creating
  -white paper
  -craft
  -full-time
  -sheetmetal projects
  -streimer sheet metal
  -mcnichols metal
  -institute
  -remainders
  -how to
  -valley fabrication salinas
  -nursing
  -conferences
  -book
  -hobby
  -white papers
  -sheet metal brake service near me
  -custom aluminum box fabrication near me
  -king metals dallas
  -firms
  -warped tour
  -custom sheet metal fabrication near me
  -making
  -sheet metal worker
  -video
  -silver
  -shareware
  -classes
  -what is
  -head hunter
  -newspapers
  -council
  -plastic
  -employers
  -apartment
  -bargain
  -eastside steel portland
  -open source
  -sheet metal shop near me
  -templates
  -retailer
  -legislation
  -picture
  -club
  -consulting
  -sheet metal san leandro
  -guide
  -sheet metal ductwork near me
  -crafts
  -vinyl
  -brass machining near me
  -education
  -intern
  -downloads
  -bend metal near me
  -desktop
  -gold
  -paper
  -us metal
  -articles
  -career
  -download
  -inexpensive
  -columbia sheet metal tacoma
  -repairs
  -resume
  -metal dome manufacturer
  -consultants
  -pricing
  -recruiter
  -standards
  -freelance
  -ringtones
  -arts sheet metal morgan hill ca
  -interns
  -store
  -homemade
  -martinez sheet metal martinez ca
  -recruiting
  -logos
  -information
  -code
  -class
  -toys
  -microsoft
  -sheet metal shops seattle
  -workshops
  -importers
  -forums
  -sample
  -cascadia sheet metal
  -moose metals concord
  -developers
  -delucchi sheet metal
  -maps
  -salary
  -magazines
  -workshop
  -exporter
  -hiring
  -course
  -export
  -direct hire
  -blogs
  -stats
  -university
  -fabric
  -tutorial
  -agencies
  -douglas steel mountain grove missouri
  -tip
  -sheet metal fabrication shop
  -meaning of
  -tips
  -metal works seattle
  -cd
  -metal shop seattle
  -magazine
  -police
  -sheet metal contractor near me
  -temporary
  -jobs
  -mobile aluminum welding
  -liquidation
  -example
  -programs
  -vintage
  -regulations
  -rent
  -temp
  -journal
  -apollo sheet metal
  -image
  -weather
  -forum
  -close out
  -sheet metal shop
  -news
  -motor city sheet metal
  -dencol steel denver
  -act
  -hand made
  -newsletters
  -institutes
  -overstock
  -steel fab inc arlington wa
  -bank
  -frys
  -success story
  -metal fabrication long island
  -safety
  -resource
  -reports
  -shortcut
  -councils
  -homes
  -measurement
  -us metal oakland
  -discount
  -advice
  -discounted
  -sheet metal santa rosa
  -sheet metal berkeley ca
  -article
  -images
  -college
  -certification
  -guides
  -us metals oakland
  -chehalis sheet metal chehalis wa
  -handmade
  -used
  -county court
  -real estate
  -sheet metal san jose
  -when can
  -recruiters
  -condo
  -resources
  -channel
3 negative phrase match keywords added
  -""HVAC""
  -""forklift""
  -""florida""
4 audience segments added
  Home Decor Enthusiasts: With bid adjustment set to +0%
  Do-It-Yourselfers: With bid adjustment set to +0%
  Electrician Services: With bid adjustment set to +0%
  General Contracting & Remodeling Services: With bid adjustment set to +0%
4 bid adjustments changed
  Home Decor Enthusiasts: Audience segment bid adjustment set to +0%
  Do-It-Yourselfers: Audience segment bid adjustment set to +0%
  Electrician Services: Audience segment bid adjustment set to +0%
  General Contracting & Remodeling Services: Audience segment bid adjustment set to +0%"
"Oct 29, 2025, 11:18:40 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,,"Campaign asset created
  Status is Enabled
  Extension type is Call
  Item id is 48932764803"
"Oct 29, 2025, 11:18:40 AM",webmaster@clix.co,Metal Fabrication | All Geos,,"Campaign asset created
  Status is Enabled
  Extension type is Call
  Item id is 48932764803"
"Oct 29, 2025, 11:18:39 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,,"Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 39660311435
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 39660149123
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 39686899263"
"Oct 29, 2025, 11:18:39 AM",webmaster@clix.co,Metal Fabrication | All Geos,,"Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 39686899263
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 39660149123
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 39660311435"
"Oct 29, 2025, 11:18:39 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,,"2 cities added
  Newark, California, United States
  Portland, Oregon, United States
1 metro added
  San Francisco-Oakland-San Jose CA, California, United States
68 geo targets added
  80211, Colorado, United States
  80022, Colorado, United States
  80004, Colorado, United States
  80916, Colorado, United States
  80126, Colorado, United States
  80005, Colorado, United States
  80514, Colorado, United States
  80910, Colorado, United States
  80129, Colorado, United States
  80904, Colorado, United States
  80134, Colorado, United States
  80524, Colorado, United States
  80012, Colorado, United States
  80020, Colorado, United States
  80465, Colorado, United States
  80908, Colorado, United States
  80401, Colorado, United States
  80909, Colorado, United States
  80216, Colorado, United States
  80204, Colorado, United States
  80249, Colorado, United States
  80301, Colorado, United States
  80010, Colorado, United States
  80915, Colorado, United States
  80905, Colorado, United States
  80138, Colorado, United States
  80907, Colorado, United States
  80219, Colorado, United States
  80002, Colorado, United States
  80521, Colorado, United States
  80233, Colorado, United States
  80526, Colorado, United States
  80403, Colorado, United States
  80525, Colorado, United States
  80906, Colorado, United States
  80229, Colorado, United States
  80123, Colorado, United States
  80903, Colorado, United States
  80003, Colorado, United States
  98055, Washington, United States
  98201, Washington, United States
  98092, Washington, United States
  98421, Washington, United States
  98188, Washington, United States
  98166, Washington, United States
  98136, Washington, United States
  98032, Washington, United States
  98312, Washington, United States
  98402, Washington, United States
  98444, Washington, United States
  98501, Washington, United States
  98108, Washington, United States
  98118, Washington, United States
  98002, Washington, United States
  98502, Washington, United States
  98001, Washington, United States
  98403, Washington, United States
  98443, Washington, United States
  98404, Washington, United States
  98056, Washington, United States
  98447, Washington, United States
  98134, Washington, United States
  98203, Washington, United States
  98422, Washington, United States
  98168, Washington, United States
  98409, Washington, United States
  98003, Washington, United States
  98148, Washington, United States"
"Oct 29, 2025, 11:18:39 AM",webmaster@clix.co,Metal Fabrication | All Geos,,"1 metro added
  San Francisco-Oakland-San Jose CA, California, United States
2 cities added
  Newark, California, United States
  Portland, Oregon, United States
68 geo targets added
  80211, Colorado, United States
  80022, Colorado, United States
  80004, Colorado, United States
  80916, Colorado, United States
  80126, Colorado, United States
  80005, Colorado, United States
  80514, Colorado, United States
  80910, Colorado, United States
  80129, Colorado, United States
  80904, Colorado, United States
  80134, Colorado, United States
  80524, Colorado, United States
  80012, Colorado, United States
  80020, Colorado, United States
  80465, Colorado, United States
  80908, Colorado, United States
  80401, Colorado, United States
  80909, Colorado, United States
  80216, Colorado, United States
  80204, Colorado, United States
  80249, Colorado, United States
  80301, Colorado, United States
  80010, Colorado, United States
  80915, Colorado, United States
  80905, Colorado, United States
  80138, Colorado, United States
  80907, Colorado, United States
  80219, Colorado, United States
  80002, Colorado, United States
  80521, Colorado, United States
  80233, Colorado, United States
  80526, Colorado, United States
  80403, Colorado, United States
  80525, Colorado, United States
  80906, Colorado, United States
  80229, Colorado, United States
  80123, Colorado, United States
  80903, Colorado, United States
  80003, Colorado, United States
  98055, Washington, United States
  98201, Washington, United States
  98092, Washington, United States
  98421, Washington, United States
  98188, Washington, United States
  98166, Washington, United States
  98136, Washington, United States
  98032, Washington, United States
  98312, Washington, United States
  98402, Washington, United States
  98444, Washington, United States
  98501, Washington, United States
  98108, Washington, United States
  98118, Washington, United States
  98002, Washington, United States
  98502, Washington, United States
  98001, Washington, United States
  98403, Washington, United States
  98443, Washington, United States
  98404, Washington, United States
  98056, Washington, United States
  98447, Washington, United States
  98134, Washington, United States
  98203, Washington, United States
  98422, Washington, United States
  98168, Washington, United States
  98409, Washington, United States
  98003, Washington, United States
  98148, Washington, United States"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Maintenance - Services,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Industrial Maintenance - Services""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Parental status"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Hydraulic Repair - Services,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Hydraulic Repair - Services""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Gender"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Equipment Repair - Generic,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Industrial Equipment Repair - Generic""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Equipment Maintenance - Generic,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Industrial Equipment Maintenance - Generic""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Income range"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Conveyor System - Solutions,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Conveyor System - Solutions""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Age"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Equipment Repair - Generic,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Industrial Equipment Repair - Services""
  Disable Search Term Matching is False"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Repair - Services,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Industrial Repair - Services""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Income range"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Mechanical & Maintenance- Services,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Industrial Mechanical - Services""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Material Handling - Services,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Material Handling - Services""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Income range"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Material Handling - Solutions & Services,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Material Handling - Solutions""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication | All Geos,Metal - Fabrication - Custom,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Metal - Fabrication - Custom""
  Disable Search Term Matching is False"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication | All Geos,Metal - Fabrication,"Ad group created
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Metal - Fabrication""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Income range"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication | All Geos,Steel - Fabrication - Custom,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Steel - Fabrication - Custom""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Parental status"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication | All Geos,Aluminum - Fabrication - Custom,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Aluminum - Fabrication - Custom""
  Disable Search Term Matching is False"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication | All Geos,Aluminum - Fabrication,"Ad group created
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Aluminum - Fabrication""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Gender"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication | All Geos,Steel - Fabrication,"Ad group created
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Steel - Fabrication""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Income range"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication | All Geos,Stainless Steel - Fabrication,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Max CPC is $10.00
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Stainless Steel - Fabrication""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing"""
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication - Newark,,"1 campaign paused
  Status changed from active to paused"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,,"1 campaign paused
  Status changed from active to paused"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication - Denver,,"1 campaign paused
  Status changed from active to paused"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Denver,,"1 campaign paused
  Status changed from active to paused"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication - Portland,,"1 campaign paused
  Status changed from active to paused"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Portland,,"1 campaign paused
  Status changed from active to paused"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication - Seattle,,"1 campaign paused
  Status changed from active to paused"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Seattle,,"1 campaign paused
  Status changed from active to paused"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,,"Budget set to ""Material Handling & Industrial Maintenance | All Geos""
  
Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  Material Handling & Industrial Maintenance | All Geos: Budget amount is $35.00
  Budget ""Material Handling & Industrial Maintenance | All Geos"" created
Campaign created
  Bid strategy type is ""Maximize conversions""
  Language code is ""en""
  DSA Domain is ""mathmec.com""
  Location options (advanced): Exclude is ""people in or regularly in your targeted locations""
  Location options (advanced): Targeting is ""people in my targeted location""
  Contains EU political advertising is false
  Automatically created assets is turned off
  End time is ""No end date""
  Start time is Oct 29, 2025, 11:18:37 AM PDT
  Status is active
  Not targeting ""Google TV Network""
  Opted out of ""Search Partners Network""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Opted into ""Google Search Network""
  Opted out of ""Display Network""
  Tracking template is ""{lpurl}?utm_term={keyword}&utm_campaign=handling-all-geos&utm_source=adwords&utm_medium=ppc&hsa_acc=7062646436&hsa_cam=14753223254&hsa_grp={adgroupid}&hsa_ad={creative}&hsa_src={network}&hsa_tgt={targetid}&hsa_kw={keyword}&hsa_mt={matchtype}&hsa_net=adwords&hsa_ver=3""
  Campaign ""Material Handling & Industrial Maintenance | All Geos"" created
  Campaign targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Enable AI Max for Search Campaigns is False
1 language added
  English
4 platforms added
  Desktop
  Mobile Highend
  Tablet
  Connected TV
7 ad schedules added
  Monday 04:00 AM to 07:00 PM
  Tuesday 04:00 AM to 07:00 PM
  Wednesday 04:00 AM to 07:00 PM
  Thursday 04:00 AM to 07:00 PM
  Friday 04:00 AM to 07:00 PM
  Saturday 04:00 AM to 07:00 PM
  Sunday 04:00 AM to 07:00 PM"
"Oct 29, 2025, 11:18:38 AM",webmaster@clix.co,Metal Fabrication | All Geos,,"Budget set to ""Metal Fabrication | All Geos""
  
Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  Metal Fabrication | All Geos: Budget amount is $35.00
  Budget ""Metal Fabrication | All Geos"" created
Campaign created
  Bid strategy type is ""Maximize conversions""
  Language code is ""en""
  DSA Domain is ""mathmec.com""
  Location options (advanced): Exclude is ""people in or regularly in your targeted locations""
  Location options (advanced): Targeting is ""people in my targeted location""
  Contains EU political advertising is false
  Automatically created assets is turned off
  End time is ""No end date""
  Start time is Oct 29, 2025, 11:18:37 AM PDT
  Status is active
  Not targeting ""Google TV Network""
  Opted out of ""Search Partners Network""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Opted into ""Google Search Network""
  Opted out of ""Display Network""
  Tracking template is ""{lpurl}?utm_term={keyword}&utm_campaign=metalfab-all-geos&utm_source=adwords&utm_medium=ppc&hsa_acc=7062646436&hsa_cam=14753223245&hsa_grp={adgroupid}&hsa_ad={creative}&hsa_src={network}&hsa_tgt={targetid}&hsa_kw={keyword}&hsa_mt={matchtype}&hsa_net=adwords&hsa_ver=3""
  Campaign ""Metal Fabrication | All Geos"" created
  Campaign targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Enable AI Max for Search Campaigns is False
1 language added
  English
4 platforms added
  Desktop
  Mobile Highend
  Tablet
  Connected TV
7 ad schedules added
  Monday 04:00 AM to 07:00 PM
  Tuesday 04:00 AM to 07:00 PM
  Wednesday 04:00 AM to 07:00 PM
  Thursday 04:00 AM to 07:00 PM
  Friday 04:00 AM to 07:00 PM
  Saturday 04:00 AM to 07:00 PM
  Sunday 04:00 AM to 07:00 PM"
"Oct 29, 2025, 10:36:21 AM",webmaster@clix.co,,,"Rule created
  Name is Data Sheet "
"Oct 28, 2025, 2:07:46 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Oct 28, 2025, 2:07:43 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 28, 2025, 1:26:33 PM",webmaster@clix.co,,,"Customer identity created
  "
"Oct 28, 2025, 1:26:33 PM",webmaster@clix.co,,,"Customer identity created
  "
"Oct 27, 2025, 1:38:23 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Oct 27, 2025, 1:38:21 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 26, 2025, 12:18:12 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Oct 26, 2025, 12:18:10 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 25, 2025, 12:19:07 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Oct 25, 2025, 12:19:05 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 24, 2025, 1:35:23 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Oct 24, 2025, 1:35:20 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 24, 2025, 10:34:21 AM",webmaster@clix.co,Metal Fabrication - Newark,Metal - Fabrication,"1 negative exact match keyword added
  -[metal fx willits]"
"Oct 24, 2025, 10:34:21 AM",webmaster@clix.co,Material Handling & Industrial Maintenance - Newark,Material Handling - Services,"1 negative exact match keyword added
  -[bhs equipment]"
